,Nome dependencia Administrativa,Codigo Rede,Diretoria de ensino,Categoria,Tipo Escola,CodigoEscola,Codigo MEC,Nome Escola,Codigo Municipio,Municipio,Bairro,Codigo Distrito,Distrito,CEP,Complemento,Endereco,Numero,Ddd,Fone1,Fone2,Email,Zona
9842,MUNICIPAL,10606,SAO BERNARDO DO CAMPO,1,0,469762,35469762,REGINA ROCCO BLOCO B CENTRO EDUCACIONAL UNIFICADO,635,SAO BERNARDO DO CAMPO,VILA DO TANQUE,1,SAO BERNARDO DO CAMPO,9781220,RUA,AVENIDA TIRADENTES ,1853,,,,CEU.REGINAROCCO2@SAOBERNARDO.SP.GOV.BR,1
9843,MUNICIPAL,10606,SAO BERNARDO DO CAMPO,1,0,230029,35230029,ROBERTO MONTANHEIRO PASTOR EMEB,635,SAO BERNARDO DO CAMPO,RUDGE RAMOS,1,SAO BERNARDO DO CAMPO,9632000,RUA,IDA LEONI CLETO ,10,11,41772987,43620817,ROBERTO.MONTANHEIRO@SAOBERNARDO.SP.GOV.BR,1
9844,MUNICIPAL,10606,SAO BERNARDO DO CAMPO,1,0,79078,35079078,ROLANDO RAMACCIOTTI EMEBE,635,SAO BERNARDO DO CAMPO,ANCHIETA,1,SAO BERNARDO DO CAMPO,9608040,RUA,WARNER ,300,11,43620844,43622191,ROLANDO.RAMACCIOTTI@SAOBERNARDO.SP.GOV.BR,1
9845,MUNICIPAL,10606,SAO BERNARDO DO CAMPO,1,0,51385,35051385,ROMEU FIORELLI EMEI,636,SAO CAETANO DO SUL,PROSPERIDADE,1,SAO CAETANO DO SUL,9550600,RUA,RUA BERILLOS,113,11,42299147,,LUCIANA.BARROS@SAOCAETANODOSUL.SP.GOV.BR,1
9846,MUNICIPAL,10606,SAO BERNARDO DO CAMPO,1,0,229891,35229891,ROSA DE PACCE DOS SANTOS PROFA EMEB,635,SAO BERNARDO DO CAMPO,DOS CASA,1,SAO BERNARDO DO CAMPO,9840170,RUA,PINHEIROS ,84,11,43514629,43559761,ROSA.PACCE@SAOBERNARDO.SP.GOV.BR,1
9847,MUNICIPAL,10606,SAO BERNARDO DO CAMPO,1,0,51391,35051391,ROSA PERRELLA EMEI,636,SAO CAETANO DO SUL,NOVA GERTI,1,SAO CAETANO DO SUL,9571470,RUA,RUA LOURDES,460,11,42381897,,LUCIANA.BARROS@SAOCAETANODOSUL.SP.GOV.BR,1
9848,MUNICIPAL,10606,SAO BERNARDO DO CAMPO,1,0,298451,35298451,ROSALVITO COBRA EMEF,636,SAO CAETANO DO SUL,SANTA MARIA,1,SAO CAETANO DO SUL,9560530,RUA,SILVIA ,670,11,42203964,42204910,EMEF.ROSALVITO@SAOCAETANODOSUL.SP.GOV.BR,1
9849,MUNICIPAL,10606,SAO BERNARDO DO CAMPO,1,0,50994,35050994,RUI BARBOSA EMEB,635,SAO BERNARDO DO CAMPO,VILA LUSITANIA,1,SAO BERNARDO DO CAMPO,9725160,RUA,BRAGA ,20,11,41252583,41255222,RUI.BARBOSA@SAOBERNARDO.SP.GOV.BR,1
9850,MUNICIPAL,10606,SAO BERNARDO DO CAMPO,1,0,430092,35430092,SADAO HIGUCHI EMEB,635,SAO BERNARDO DO CAMPO,PLANALTO,1,SAO BERNARDO DO CAMPO,9895200,RUA,CABRAL DA CAMARA ,300,11,43417841,,SADAO.HIGUCHI@SAOBERNARDO.SP.GOV.BR,1
9851,MUNICIPAL,10606,SAO BERNARDO DO CAMPO,1,0,217621,35217621,SALVADOR GORI PROF EMEB,635,SAO BERNARDO DO CAMPO,COOPERATIVA,1,SAO BERNARDO DO CAMPO,9852060,ESTRADA,FUKUTARO YIDA ,700,11,43922392,43923974,SALVADOR.GORI@SAOBERNARDO.SP.GOV.BR,1
9852,MUNICIPAL,10606,SAO BERNARDO DO CAMPO,1,0,229921,35229921,SANDRA CRUZ MARTINS FREITAS PROFA EMEB,635,SAO BERNARDO DO CAMPO,DEMARCHI,1,SAO BERNARDO DO CAMPO,9820340,RUA,VALDOMIRO LUIZ ,181,11,43476177,43476963,SANDRA.MFREITAS@SAOBERNARDO.SP.GOV.BR,1
9853,MUNICIPAL,10606,SAO BERNARDO DO CAMPO,1,0,51111,35051111,SANTOS DUMONT EMEB,635,SAO BERNARDO DO CAMPO,BAETA NEVES,1,SAO BERNARDO DO CAMPO,9751470,RUA,AMANCIO DE CARVALHO DOUTOR,161,11,41216026,41224611,SANTOS.DUMONT@SAOBERNARDO.SP.GOV.BR,1
9854,MUNICIPAL,10606,SAO BERNARDO DO CAMPO,1,0,298463,35298463,SENADOR FLAQUER EMEF,636,SAO CAETANO DO SUL,FUNDACAO,1,SAO CAETANO DO SUL,9520310,RUA,HELOISA PAMPLONA ,180,11,42241387,42296077,EMEF.SENADORFLAQUER@SAOCAETANODOSUL.SP.GOV.BR,1
9855,MUNICIPAL,10606,SAO BERNARDO DO CAMPO,1,0,282030,35282030,SONIA REGINA HERNANDEZ DE LIMA PROFA EMEB,635,SAO BERNARDO DO CAMPO,BAIRRO DOS FINCO,1,SAO BERNARDO DO CAMPO,9831420,RUA,RUA ANTONIO DEMARCHI GAIA,4,11,41017011,,SONIA.REGINA@SAOBERNARDO.SP.GOV.BR,1
9856,MUNICIPAL,10606,SAO BERNARDO DO CAMPO,1,0,242073,35242073,SUZETE APARECIDA DE CAMPOS PROFA EMEB,635,SAO BERNARDO DO CAMPO,RIO GRANDE,2,RIACHO GRANDE,9830291,RUA,MARCILIO CONRADO ,350,11,41017744,43975010,SUZETE.APARECIDA@SAOBERNARDO.SP.GOV.BR,1
9857,MUNICIPAL,10606,SAO BERNARDO DO CAMPO,1,0,81991,35081991,SYLVIA MARILENA FANTACINI ZANETTI PROFA EMEB,635,SAO BERNARDO DO CAMPO,JORDANOPOLIS,1,SAO BERNARDO DO CAMPO,9894050,RUA,SILAS DE OLIVEIRA ,92,11,41789045,43618630,SYLVIA.MARILENA@SAOBERNARDO.SP.GOV.BR,1
9858,MUNICIPAL,10606,SAO BERNARDO DO CAMPO,1,0,298475,35298475,SYLVIO ROMERO EMEF,636,SAO CAETANO DO SUL,OSVALDO CRUZ,1,SAO CAETANO DO SUL,9541130,AVENIDA,VITAL BRASIL FILHO ,600,11,42323791,42329149,EMEF.SYLVIOROMERO@SAOCAETANODOSUL.SP.GOV.BR,1
9859,MUNICIPAL,10606,SAO BERNARDO DO CAMPO,1,0,430067,35430067,TARSILA DO AMARAL EMEB,635,SAO BERNARDO DO CAMPO,ALVES DIAS,1,SAO BERNARDO DO CAMPO,9850450,RUA,ALEXANDRE BONICIO ,275,11,41044319,,ALVES.DIAS@SAOBERNARDO.SP.GOV.BR,1
9860,MUNICIPAL,10606,SAO BERNARDO DO CAMPO,1,0,282935,35282935,TEOTONIO VILELA SENADOR EMEB,635,SAO BERNARDO DO CAMPO,DOS CASA,1,SAO BERNARDO DO CAMPO,9840360,RUA,MATHILDE FERRARI MARCON ,30,11,41092910,43511077,TEOTONIO.VILELA@SAOBERNARDO.SP.GOV.BR,1
9861,MUNICIPAL,10606,SAO BERNARDO DO CAMPO,1,0,90748,35090748,TEREZA DELTA EMEB,635,SAO BERNARDO DO CAMPO,PARQUE TERRA NOVA II,1,SAO BERNARDO DO CAMPO,9820670,RUA,JOSE D'ANGELO ,595,11,43476180,43962660,TEREZA.DELTA@SAOBERNARDO.SP.GOV.BR,1
9862,MUNICIPAL,10606,SAO BERNARDO DO CAMPO,1,0,50751,35050751,THALES DE ANDRADE EMEB,635,SAO BERNARDO DO CAMPO,INDEPENDENCIA,1,SAO BERNARDO DO CAMPO,9861390,RUA,AUSTRALIA ,80,11,43434006,43436354,THALES.ANDRADE@SAOBERNARDO.SP.GOV.BR,1
9863,MUNICIPAL,10606,SAO BERNARDO DO CAMPO,1,0,201561,35201561,THEREZA COAN FIOROTTI EMI,636,SAO CAETANO DO SUL,SAO JOSE,1,SAO CAETANO DO SUL,9581220,RUA,ULISSES TORNINCASA ,160,11,42323979,,LUCIANA.BARROS@SAOCAETANODOSUL.SP.GOV.BR,1
9864,MUNICIPAL,10606,SAO BERNARDO DO CAMPO,1,0,229878,35229878,VALDEREZ AVELINO DE SOUZA EMEB,635,SAO BERNARDO DO CAMPO,ALVES DIAS,1,SAO BERNARDO DO CAMPO,9861670,RUA,RUA LAZARO ZAMENHOF,110,11,43511828,43514600,VALDEREZ.AVELINO@SAOBERNARDO.SP.GOV.BR,1
9865,MUNICIPAL,10606,SAO BERNARDO DO CAMPO,1,0,257758,35257758,VICENTE BASTOS PROF EM,636,SAO CAETANO DO SUL,SAO JOSE,1,SAO CAETANO DO SUL,9581310,RUA,HUMBERTO DE CAMPOS ,550,11,42387206,,EME.VICENTEBASTOS@SAOCAETANODOSUL.SP.GOV.BR,1
9866,MUNICIPAL,10606,SAO BERNARDO DO CAMPO,1,0,50878,35050878,VICENTE DE CARVALHO EMEB,635,SAO BERNARDO DO CAMPO,PAULICEIA,1,SAO BERNARDO DO CAMPO,9692030,RUA,XAVIER DE TOLEDO ,481,11,41787433,,VICENTE.CARVALHO@SAOBERNARDO.SP.GOV.BR,1
9867,MUNICIPAL,10606,SAO BERNARDO DO CAMPO,1,0,217633,35217633,VICENTE ZAMMITE MAMMANA DR EMEB,635,SAO BERNARDO DO CAMPO,PLANALTO,1,SAO BERNARDO DO CAMPO,9890040,RUA,RUA OSCARITO,25,11,43418559,43900660,VICENTE.ZAMMITE@SAOBERNARDO.SP.GOV.BR,1
9868,MUNICIPAL,10606,SAO BERNARDO DO CAMPO,1,0,50957,35050957,VINICIUS DE MORAES EMEB,635,SAO BERNARDO DO CAMPO,VILA SANTA TEREZINHA,1,SAO BERNARDO DO CAMPO,9770250,RUA,RUA NUNCIO INTERLICH,30,11,41275355,43386968,VINICIUS.MORAIS@SAOBERNARDO.SP.GOV.BR,1
9869,MUNICIPAL,10606,SAO BERNARDO DO CAMPO,1,0,217748,35217748,VIRIATO CORREIA EMEB,635,SAO BERNARDO DO CAMPO,RUDGE RAMOS,1,SAO BERNARDO DO CAMPO,9627000,RUA,BRASIL ,430,11,43671015,43682289,VIRIATO.CORREIA@SAOBERNARDO.SP.GOV.BR,1
9870,MUNICIPAL,10606,SAO BERNARDO DO CAMPO,1,0,51020,35051020,VITAL BRASIL EMEB,635,SAO BERNARDO DO CAMPO,RUDGE RAMOS,1,SAO BERNARDO DO CAMPO,9627000,RUA,BRASIL ,748,11,43682533,43683665,VITAL.BRASIL@SAOBERNARDO.SP.GOV.BR,1
9871,MUNICIPAL,10606,SAO BERNARDO DO CAMPO,1,0,242044,35242044,WALDEMAR CANCIANI PROF EMEB,635,SAO BERNARDO DO CAMPO,BATISTINI,1,SAO BERNARDO DO CAMPO,9843740,RUA,MATO GROSSO ,86,11,43379264,43573955,WALDEMAR.CANCIANI@SAOBERNARDO.SP.GOV.BR,1
9872,MUNICIPAL,10606,SAO BERNARDO DO CAMPO,1,0,430109,35430109,ZORAIDA APARECIDA RAMOS PROFESSORA EMEB,635,SAO BERNARDO DO CAMPO,DOS CASA,1,SAO BERNARDO DO CAMPO,9850020,RUA,LEONARDO MARTINS NETO ,1086,11,43379925,,ZORAIDA.RAMOS@SAOBERNARDO.SP.GOV.BR,1
9873,MUNICIPAL,20509,SAO CARLOS,1,0,205576,35205576,AFONSO FIOCCA VITALI EMEB,637,SAO CARLOS,CIDADE ARACY,1,SAO CARLOS,13573050,AVENIDA,REGIT ARAB ,SN,16,33753187,,AFONSOFIOCA@IG.COM.BR,1
9874,MUNICIPAL,20509,SAO CARLOS,1,0,85200,35085200,ALCINDO SIQUEIRA MONSENHOR CEMEI,637,SAO CARLOS,VILA JACOBUCCI,5,VILA NERY,13567330,RUA,RUA ANTONIO SPAZIANI,243,16,33713545,,CEMEI.MONSENHOR@GMAIL.COM,1
9875,MUNICIPAL,20509,SAO CARLOS,1,0,50490,35050490,ALICE ROSSITO CERVONI PROFA EMEF,341,IBATE,JARDIM ENCANTO DO PLANALTO,1,IBATE,14815000,AVENIDA,RUA JOAO FABIANO,274,16,33436001,,ALICEIBATE2@GMAIL.COM,1
9876,MUNICIPAL,20509,SAO CARLOS,1,0,50568,35050568,AMELIA MEIRELLES BOTTA PROFA CEMEI,637,SAO CARLOS,LOTEAMENTO MUNICIPAL SAO CARLOS,1,SAO CARLOS,13563250,RUA,RUA PROFESSOR PEREICLES SOARES,160,16,33070467,33074454,CEMEI.AMELIA.BOTTA@GMAIL.COM,1
9877,MUNICIPAL,20509,SAO CARLOS,1,0,421546,35421546,ANA CANDIDA ROSSLER CRECHE MUNICIPAL,384,ITIRAPINA,JARDIM NOVA ITIRAPINA,1,ITIRAPINA,13530000,AVENIDA,RUA JURUPARI,292,19,35751983,,SECRETARIA.CRECHE@ITIRAPINA.SP.GOV.BR,1
9878,MUNICIPAL,20509,SAO CARLOS,1,0,445812,35445812,ANDRELINO CASARE PROF EMEF,285,DESCALVADO,JARDIM ALBERTINA,1,DESCALVADO,13690000,RUA,RUA RIO DE JANEIRO,603,19,35834225,35834291,EMEFANDRELINO@HOTMAIL.COM,1
9879,MUNICIPAL,20509,SAO CARLOS,1,0,249981,35249981,ANGELINA DAGNONE DE MELO EMEB,637,SAO CARLOS,CENTRO,1,SAO CARLOS,13560200,RUA,DEODORO MARECHAL,SN,16,33721494,,ADM_ANGELINA@YAHOO.COM.BR,1
9880,MUNICIPAL,20509,SAO CARLOS,1,0,563500,35563500,ANTONIO COTRIM PROFESSOR CEMEI,637,SAO CARLOS,JARDIM MUNIQUE,1,SAO CARLOS,13568500,RUA,JOSE TIBERTI ,SN,,,,ELOISINH@HORMAIL.COM,1
9881,MUNICIPAL,20509,SAO CARLOS,1,0,215326,35215326,ANTONIO DEVAL EMEF,341,IBATE,JARDIM ICARAI,1,IBATE,14815000,AVENIDA,RUA DOUTOR TEIXEIRA DE BARROS,1506,16,33436369,,EDEVALIBATE@GMAIL.COM,1
9882,MUNICIPAL,20509,SAO CARLOS,1,0,91923,35091923,ANTONIO LORDES RONDON CEMEI,637,SAO CARLOS,PARQUE RESIDENCIAL MARIA STELLA FAGA,5,VILA NERY,13568300,RUA,OLAVO ZABOTTO ,105,16,33715056,33740570,CEMEI.RONDON@GMAIL.COM,1
9883,MUNICIPAL,20509,SAO CARLOS,1,0,228278,35228278,ANTONIO MONTEIRO NOVO EM,291,DOURADO,CONJUNTO HABITACIONAL MODESTO DE ABREU,1,DOURADO,13590000,AVENIDA,RUA 24 DE JUNHO,145,16,33451514,,EMPROGRESSO@DOURADO.SP.GOV.BR,1
9884,MUNICIPAL,20509,SAO CARLOS,1,0,224157,35224157,ANTONIO STELLA MORUZZI EMEB,637,SAO CARLOS,JARDIM TANGARA,1,SAO CARLOS,13568000,RUA,RUA TEOTONIO VILELA,501,16,33725000,33740538,EMEBASM@TERRA.COM.BR,1
9885,MUNICIPAL,20509,SAO CARLOS,1,0,227870,35227870,ARACY LEAL BERNARDI PROFA EMEFI,384,ITIRAPINA,JARDIM NOVA ITIRAPINA,1,ITIRAPINA,13530000,AVENIDA,RUA CECI,44,19,35751446,35751867,DIRECAO.ARACY@ITIRAPINA.SP.GOV.BR,1
9886,MUNICIPAL,20509,SAO CARLOS,1,0,63514,35063514,ARACY LEITE PEREIRA LOPES CEMEI,637,SAO CARLOS,VILA LUTFALLA,1,SAO CARLOS,13560550,RUA,RUA DOUTOR CARLOS DE CAMARGO SALLES,163,16,33714998,33740424,CEMEI.ARACY.LEITE@GMAIL.COM,1
9887,MUNICIPAL,20509,SAO CARLOS,1,0,224169,35224169,ARTHUR NATALINO DERIGGI ESC MUN EDUC BASICA,637,SAO CARLOS,CIDADE ARACY,1,SAO CARLOS,13573140,RUA,ARNOLDO ALMEIDA PIRES ,655,16,33750542,33752609,EMEB.DERIGGI@YAHOO.COM.BR,1
9888,MUNICIPAL,20509,SAO CARLOS,1,0,431000,35431000,AUGUSTA DONATONI VALERIO DONA EMEI,341,IBATE,JARDIM ENCANTO DO PLANALTO,1,IBATE,14815000,AVENIDA,RUA JOAO FABIANO,232,16,33435908,,EAUGUSTAIBATE@GMAIL.COM,1
9889,MUNICIPAL,20509,SAO CARLOS,1,0,480769,35480769,AUSTERO MANGERONA EMEJA,637,SAO CARLOS,CENTRO,1,SAO CARLOS,13560180,RUA,SETE DE SETEMBRO ,1767,16,33642434,,EMEJASC@GMAIL.COM,1
9890,MUNICIPAL,20509,SAO CARLOS,1,0,91935,35091935,BENEDICTA STHAEL SODRE CEMEI,637,SAO CARLOS,JARDIM BEATRIZ,1,SAO CARLOS,13575090,RUA,ANTONIO MARTINES CARRERA ,1683,16,33750597,33753749,CEMEI.BENEDICTA.SODRE@GMAIL.COM,1
9891,MUNICIPAL,20509,SAO CARLOS,1,0,471574,35471574,BENEDITO APARECIDO DA SILVA CEMEI,637,SAO CARLOS,CIDADE ARACY I,1,SAO CARLOS,13570570,RUA,RUA MARIA DAS GRACAS TAGLIATELA CUSTODIO,126,16,33663535,,MICHELLECFNOGUEIRA@GMAIL.COM,1
9892,MUNICIPAL,20509,SAO CARLOS,1,0,563511,35563511,BENTO PRADO DE ALMEIDA FERRAZ JUNIOR PROF CEMEI,637,SAO CARLOS,RESIDENCIAL PARQUE DOURADINHO,1,SAO CARLOS,13568638,RUA,NORBERTO PERONTI ,50,,,,CEMEI.BENTO.PRADO@GMAIL.COM,1
9893,MUNICIPAL,20509,SAO CARLOS,1,0,215338,35215338,BRASILINA TEIXEIRA IANONI EMEF,341,IBATE,JARDIM CRUZADO,1,IBATE,14815000,AVENIDA,RUA BOA ESPERANCA DO SUL,300,16,33432828,,EBRASILINAIBATE@GMAIL.COM,1
9894,MUNICIPAL,20509,SAO CARLOS,1,0,367229,35367229,BRUNA ESPOSITO ESCOLA MUNICIPAL DE EDUCACAO INFANTIL,341,IBATE,CENTRO,1,IBATE,14815000,AVENIDA,AVENIDA MOREIRA BARROS CONSELHEIRO,687,16,33435757,33436373,EBRUNAIBATE@GMAIL.COM,1
9895,MUNICIPAL,20509,SAO CARLOS,1,0,231940,35231940,BRUNO PANHOCA CEMEI,637,SAO CARLOS,JARDIM DONA FRANCISCA,1,SAO CARLOS,13571000,RUA,RUA VICENTE PELICANO,740,16,33680389,33685139,CEMEI.BRUNO.PANHOCA@GMAIL.COM,1
9896,MUNICIPAL,20509,SAO CARLOS,1,0,216070,35216070,CARLOS JOSE BOTELHO SENADOR EMEF,291,DOURADO,CENTRO,1,DOURADO,13590000,AVENIDA,RUA JOSE MODESTO DE ABREU,269,16,33451242,33451907,EMSENADORCJB@DOURADO.SP.GOV.BR,1
9897,MUNICIPAL,20509,SAO CARLOS,1,0,71948,35071948,CARMELITA ROCHA RAMALHO CEMEI,637,SAO CARLOS,VILA PRADO,4,BELA VISTA SAO CARLENSE,13574040,AVENIDA,SALLUM ,535,16,33710919,,EMEI_CARMELITA@YAHOO.COM.BR,1
9898,MUNICIPAL,20509,SAO CARLOS,1,0,77461,35077461,CARMINE BOTTA EMEB,637,SAO CARLOS,JARDIM BEATRIZ,1,SAO CARLOS,13575120,RUA,PHILOMENA FAUVEL ,261,16,33715285,,EMEBC@TERRA.COM.BR,1
9899,MUNICIPAL,20509,SAO CARLOS,1,0,85182,35085182,CECILIA RODRIGUES CEMEI,637,SAO CARLOS,JARDIM SAO CARLOS,1,SAO CARLOS,13560646,RUA,DELFINO MARTINS CAMARGO PENTEADO ,100,16,33712454,33740567,CEMEI.CECILIA.RODRIGUES@GMAIL.COM,1
9900,MUNICIPAL,20509,SAO CARLOS,1,0,4319,35004319,CEI PROFESSORA ZULEIKA APPARECIDA FACCHIN ,285,DESCALVADO,PARQUE MILENIO,1,DESCALVADO,13690000,,JOSE CARLOS PULICI ,130,19,35833715,,CEIZULEIKA@GMAIL.COM,1
9901,MUNICIPAL,20509,SAO CARLOS,1,0,577376,35577376,CENTRO MUNICIPAL DE ED INFANTIL OLIVIA CARVALHO,637,SAO CARLOS,CIDADE ARACY,1,SAO CARLOS,13573050,AVENIDA,REGIT ARAB ,SN,,,,DANYLAVELI@HOTMAIL.COM,1
9902,MUNICIPAL,20509,SAO CARLOS,1,0,207482,35207482,CID MUNIZ BARRETTO DR CAIC EMEF,285,DESCALVADO,PARQUE MORADA DO SOL,1,DESCALVADO,13690000,RUA,RUA DAS PALMAS,557,19,35831717,35930066,EMEFCAICID@TERRA.COM.BR,1
9903,MUNICIPAL,20509,SAO CARLOS,1,0,207457,35207457,CORONEL TOBIAS EMEF,285,DESCALVADO,CENTRO,1,DESCALVADO,13690000,,RUA CONSELHEIRO ANTONIO PRADO,636,19,35831050,35836243,EMEFCORONEL@TERRA.COM.BR,1
9904,MUNICIPAL,20509,SAO CARLOS,1,0,239800,35239800,CRECHE-ESCOLA PROFESSORA SILMARA LOPES DA SILVA BIANCHIN,275,CORUMBATAI,JARDIM RESIDENCIAL COLINA,1,CORUMBATAI,13540000,,2 JRC,555,19,35771169,,CRECHE@CORUMBATAI.SP.GOV.BR,1
9905,MUNICIPAL,20509,SAO CARLOS,1,0,77495,35077495,DALILA GALLI PROFA EMEB,637,SAO CARLOS,JARDIM JOCKEI CLUB A,1,SAO CARLOS,13565040,RUA,RIO ARAGUAIA ,SN,16,33614674,,EMEBDG@YAHOO.COM.BR,1
9906,MUNICIPAL,20509,SAO CARLOS,1,0,231952,35231952,DARIO RODRIGUES CEMEI,637,SAO CARLOS,CIDADE ARACY,1,SAO CARLOS,13573050,AVENIDA,REGIT ARAB ,267,16,33753218,,CEMEI.DARIO.RODRIGUES@GMAIL.COM,1
9907,MUNICIPAL,20509,SAO CARLOS,1,0,231964,35231964,DIONISIO DA SILVA CEMEI,637,SAO CARLOS,SANTA EUDOXIA,3,SANTA EUDOXIA,13560330,RUA,RUA CRISTOVAO MARTINELLI,150,16,33791419,,CEMEI.DIONISIO.DA.SILVA@GMAIL.COM,1
9908,MUNICIPAL,20509,SAO CARLOS,1,0,274422,35274422,DIRCE SARTORI SERPENTINO PROFA EMEF,285,DESCALVADO,JARDIM ALBERTINA,1,DESCALVADO,13690000,RUA,RUA RIO DE JANEIRO,563,19,35834181,,EMEFDIRCE@YAHOO.COM.BR,1
9909,MUNICIPAL,20509,SAO CARLOS,1,0,234369,35234369,DONA HELENA EMEI,275,CORUMBATAI,CENTRO,1,CORUMBATAI,13540000,RUA,AVENIDA TRES,14,19,35771344,35771631,INFANTIL@LINKWAY.COM.BR,1
9910,MUNICIPAL,20509,SAO CARLOS,1,0,301127,35301127,DULCE DE FARIA M MIGLIORINI PROFA CENTRO DE EDUCACA INTEGRAL,384,ITIRAPINA,JARDIM NOVA ITIRAPINA,1,ITIRAPINA,13530000,AVENIDA,RUA JARAGUACU,580,19,35753846,,DIRECAO.DULCE@ITIRAPINA.SP.GOV.BR,1
9911,MUNICIPAL,20509,SAO CARLOS,1,0,234205,35234205,EDNA MARIA DO AMARAL MARINI PROFA EMEF,285,DESCALVADO,SANTA CRUZ,1,DESCALVADO,13690000,RUA,RUA PADRE JEREMIAS JOSE NOGUEIRA,93,19,35834182,,EMEFEDNA@YAHOO.COM.BR,1
9912,MUNICIPAL,20509,SAO CARLOS,1,0,226129,35226129,EM PROFA MARIA APPARECIDA SOUSA CAMPOS ,577,RIBEIRAO BONITO,CENTRO,1,RIBEIRAO BONITO,13580000,GUARAPIRANGA,RUA DO COMERCIO,340,16,33546238,,EMSOUSACAMPOS@HOTMAIL.COM,1
9913,MUNICIPAL,20509,SAO CARLOS,1,0,470843,35470843,ENEDINA MONTENEGRO BLANCO CEMEI,637,SAO CARLOS,CIDADE ARACY,1,SAO CARLOS,13573140,AVENIDA,ARNOLDO ALMEIDA PIRES ,1501,16,33662004,,NSROBLESPROF1@GMAIL.COM,1
9914,MUNICIPAL,20509,SAO CARLOS,1,0,211497,35211497,ENEIDA CARIO CORNACHIONI PROFESSORA EMEI,384,ITIRAPINA,CENTRO,1,ITIRAPINA,13530000,AVENIDA,RUA 4,152,19,35752435,,SECRETARIA.ENEIDA@ITIRAPINA.SP.GOV.BR,1
9915,MUNICIPAL,20509,SAO CARLOS,1,0,236780,35236780,ERMINIA MORGANTI CRECHE MUNICIPAL,341,IBATE,CONJUNTO HABITACIONAL NELO MORGANTI,1,IBATE,14815000,AVENIDA,RUA JOAO ROBERTO ALVES DE OLIVEIRA,90,16,33433023,,EERMINIAIBATE@GMAIL.COM,1
9916,MUNICIPAL,20509,SAO CARLOS,1,0,4023,35004023,ESCOLA MUNICIPAL DE EDUCAÇÃO BÁSICA NÉVIO DIAS,637,SAO CARLOS,RESIDENCIAL EDUARDO ABDELNUR,1,SAO CARLOS,13573143,,JOSE FRANCISCO BICALETTO,SN,16,33668030,,SECRETARIA.NEVIO.DIAS@GMAIL.COM,1
9917,MUNICIPAL,20509,SAO CARLOS,1,0,207470,35207470,FRANCISCO FERNANDO FARIA DA CUNHA PROF EMEF,285,DESCALVADO,JARDIM COLONIAL,1,DESCALVADO,13690000,RUA,RUA EXPEDICIONARIO SEBASTIAO DE ARRUDA,35,19,35833944,35838916,EMEFPROFFRANCISCO@HOTMAIL.COM,1
9918,MUNICIPAL,20509,SAO CARLOS,1,0,279651,35279651,GEORGINA EMILIA SEGNINI GAYOSO ESC MUN EDUCACAO INFANTIL,577,RIBEIRAO BONITO,CONJUNTO HABITACIONAL TORREZANO,1,RIBEIRAO BONITO,13580000,RUA,RUA SAO CARLOS,120,16,33443806,,EMEIGEORGINA@RIBEIRAOBONITO.SP.GOV.BR,1
9919,MUNICIPAL,20509,SAO CARLOS,1,0,272528,35272528,GILDENEY CARRERI CEMEI,637,SAO CARLOS,PARQUE SANTA FELICIA JARDIM,1,SAO CARLOS,13563310,RUA,RUA PADRE JOSE CARLOS DI MAMBRO,85,16,33721572,,CEMEI.GILDENEY.CARRERI@GMAIL.COM,1
9920,MUNICIPAL,20509,SAO CARLOS,1,0,469154,35469154,GUSTAVO SICCHIROLI GUIMARAES CRECHE MUNICIPAL,285,DESCALVADO,ALTO DA BOA VISTA,1,DESCALVADO,13690000,RUA,RUA EGYDIO PREVATTO,SN,19,35837069,,CRECHEGUSTAVOSGUIMARAES@HOTMAIL.COM,1
9921,MUNICIPAL,20509,SAO CARLOS,1,0,63526,35063526,HELENA DORNFELD CEMEI,637,SAO CARLOS,VILA COSTA DO SOL,5,VILA NERY,13566050,RUA,ESTADOS UNIDOS ,1181,16,33610528,33614665,CEMEI.HELENA.DORNFELD@GMAIL.COM,1
9922,MUNICIPAL,20509,SAO CARLOS,1,0,380039,35380039,HILDA BARROS PROFESSORA CENTRO DE EDUCACAO INTEGRAL,384,ITIRAPINA,JARDIM DOS EUCALIPTOS,1,ITIRAPINA,13530000,AVENIDA,RUA TRES,150,19,35754077,,SECRETARIA.HILDA@ITIRAPINA.SP.GOV.BR,1
9923,MUNICIPAL,20509,SAO CARLOS,1,0,568247,35568247,HOMERO FREI PROF CEMEI,637,SAO CARLOS,LOTEAMENTO HABITACIONAL SAO CARLOS 1,1,SAO CARLOS,13563040,RUA,FRANCISCO LOPES ,SN,16,33741830,,PBATAGLIA@YAHOO.COM.BR,1
9924,MUNICIPAL,20509,SAO CARLOS,1,0,77471,35077471,IDA VINCIGUERRA CEMEI,637,SAO CARLOS,JARDIM JOCKEI CLUB A,1,SAO CARLOS,13565040,RUA,RIO ARAGUAIA ,860,16,33610468,33614667,CEMEI.IDA.VINCIGUERRA@GMAIL.COM,1
9925,MUNICIPAL,20509,SAO CARLOS,1,0,246136,35246136,JANETE MARIA MARTINELLI PROFA EMEB,637,SAO CARLOS,JARDIM CRUZEIRO DO SUL,1,SAO CARLOS,13572180,RUA,PARANA ,700,16,33752626,,EMEBJANETELIA@YAHOO.COM.BR,1
